CellID,Length,Synapses,Density,Degree,Weighted_Degree
1139524692,815.6413472,367,0.449952667627588,17,136
880323994,1137.1954264,274,0.240943635226706,119,222
1534798033,1064.8416496,519,0.487396412598022,147,368
1261225027,961.3329392,230,0.239251138311562,62,133
570518166,1114.50772,667,0.598470506781236,144,717
1078572735,869.1366832,409,0.470581909503736,192,237
737218831,1055.7109864,294,0.278485308751543,87,158
669171261,1112.8923864,365,0.327974208881694,86,172
1468976222,1135.7895832,368,0.324003675894956,43,58
295119694,906.9405992,299,0.329679805120362,95,213
700878295,1029.6389328,299,0.290393059620327,62,106
2026862112,1036.0786416,566,0.546290578025945,126,263
1230742552,1638.9850184,1503,0.91703095704148,131,1752
5813041504,880.374312,276,0.313503013704471,97,131
1260197510,1252.2231472,519,0.41446287042409,138,560
787909611,1023.0796032,353,0.345036690102982,123,272
325802256,1026.6209344,253,0.246439548934256,73,127
5813067826,1341.4042376,1193,0.889366506053745,304,964
1380206312,1234.4962136,466,0.377481919236565,153,223
1231675708,1244.5483344,1096,0.880640767181119,127,945
5812993840,958.6065392,323,0.33694741981372,89,161
728858272,964.6866456,289,0.299579144500598,194,323
580585323,1256.6676752,407,0.323872419122443,136,261
296143923,1054.2421256,332,0.314918169117032,71,122
1533191446,946.460624,392,0.414174652447031,114,505
1536006733,966.1175976,562,0.581709722911686,142,570
544038227,1129.5029432,338,0.299246674862494,134,264
1256242994,1104.0453488,413,0.374078836932645,139,285
944832523,1160.8259312,420,0.361811352341024,140,278
518921865,1240.2050376,323,0.260440806324298,67,119
580244333,1122.0196704,294,0.262027491813213,63,126
480240812,1188.0969928,393,0.330781074593761,157,304
297251765,1096.281512,295,0.269091466718085,76,212
1252337419,1185.3600512,611,0.515455198090617,155,362
2090681039,1017.6377392,500,0.49133397941105,120,333
1849507321,1113.8637192,812,0.728994028626047,180,528
1410878059,1076.0005848,565,0.525092651418046,105,382
2251662029,1078.5240216,325,0.301337748154983,72,189
5813010200,1109.0607232,477,0.430093672980953,163,332
859148698,1155.3068584,392,0.339303793749555,113,283
5812982632,1232.17066,296,0.240226463434862,93,187
695172463,1146.9419824,314,0.273771476516143,112,186
1012341321,985.5654616,278,0.282071572951314,34,72
1163120884,988.7962496,437,0.441951514456877,129,333
800579638,1223.73954,448,0.366090973901195,125,265
5813010560,1099.3895256,449,0.408408475380875,144,297
642715563,1068.5146656,348,0.325685749764219,138,248
511267109,894.3746408,176,0.196785543743248,99,173
1167563121,1597.6393768,1831,1.1460658935857,203,1788
1932730059,1372.2271872,646,0.470767527437019,32,47
1473202957,1063.3732736,802,0.754203645992406,177,545
1786841971,1266.0782056,330,0.260647405934621,129,197
294783423,882.3592368,262,0.296931214717239,122,212
5812996003,1299.1214208,552,0.424902546568802,123,357
1350924364,1108.478512,639,0.576465843119564,98,199
725955898,871.2965552,291,0.333985022967528,67,137
203931040,737.3204112,351,0.476048125981949,61,142
1261764557,1148.796588,1041,0.906165644008685,106,835
294756576,1052.3371032,294,0.279378156586886,105,276
1684451749,1254.7551216,932,0.742774413872534,168,521
757569579,1402.8105984,290,0.206727836481108,124,303
601557317,1063.7043456,776,0.729526022160119,113,608
5813000419,1270.5516744,607,0.477745228494266,138,715
973765182,1333.0706768,333,0.249799208545609,118,310
760004504,1173.0034472,274,0.233588401341912,33,43
790577606,1096.6884864,366,0.333731961754641,123,211
2214846055,1299.4794832,473,0.363991895305054,56,162
1230738247,1600.5689704,1590,0.993396741661586,129,1889
1135984965,814.4289032,378,0.464128911087005,134,236
638148213,1232.7612912,368,0.29851683584401,117,279
1902545801,1021.6115344,316,0.309315223408856,99,220
5813011066,1103.7839368,293,0.265450501888478,104,157
912390737,1140.577388,432,0.37875553605136,108,249
1411327661,1037.5372384,345,0.332518185594986,102,188
1225946995,965.668968,524,0.542629014045318,160,420
5813013678,920.2744648,520,0.56504881955299,13,254
265155147,873.0472968,252,0.288644155847755,97,185
1842172271,1147.5650096,592,0.515874913445078,138,712
1811306906,864.2163792,390,0.451275871860958,190,286
862265395,1113.6136328,430,0.386130330426034,93,178
882404950,1271.6220616,346,0.272093423390792,68,161
1322811128,1221.0590768,1379,1.12934748711251,151,1232
2123096640,1066.4716592,216,0.202537027718139,91,169
1343749180,1228.9581776,1108,0.901576652643936,198,706
5813053728,1196.5405336,275,0.229829238774398,33,52
1070115819,948.6911944,575,0.60609817335098,106,284
5813014166,1227.5049072,371,0.302239117598535,114,232
1262114202,1284.277524,1195,0.9304842432172,101,910
5901230686,938.7072,277,0.295086689438411,87,163
541007502,1137.8462504,359,0.31550835613669,114,243
1032643905,1040.7057144,685,0.658207205477799,119,592
670370808,1098.8480232,372,0.338536350929297,92,283
1168833413,1170.290672,295,0.252074127443784,70,160
419889682,1046.740228,242,0.231193942419112,106,154
2124137753,1064.5913592,308,0.289312887370653,77,122
5901211087,1229.1636704,489,0.397831478244771,317,551
1811646824,918.1066312,291,0.316956647638687,128,165
915614485,951.2287624,647,0.680172872787809,115,387
1442699865,1219.871128,626,0.513168961565914,160,565
697848868,1192.6870136,450,0.377299320667308,97,220
919426491,1304.7399088,565,0.433036497304389,177,560
696082279,1048.5734336,360,0.3433235941941,115,216
1998250011,1059.4603248,672,0.634285196217099,96,301
1868619183,2304.9609264,381,0.165295643685841,66,193
450026507,1129.0977224,301,0.266584542709197,103,247
1199712167,1480.5171864,1875,1.26644933083095,165,1882
5813057660,1125.064668,297,0.263984825448274,122,197
1852754119,1158.6354928,468,0.403923410691498,42,143
5813077810,1260.1497904,770,0.611038470081866,142,368
484735678,1166.1700448,1009,0.865225448466261,268,410
1261773286,1217.5484304,1000,0.821322565108536,77,983
295785459,996.1027264,297,0.298162018965035,50,128
420571563,1038.2893544,258,0.248485645072506,68,116
758154573,1197.86586,337,0.281333671200881,128,292
983093876,952.8904376,536,0.56249908578157,172,342
296502002,1073.5674632,387,0.360480373395877,88,145
1782878598,1872.8275696,1407,0.751270444134111,215,1488
943420940,1125.1202056,462,0.410622791858605,81,250
1292445517,1212.6437096,1266,1.04399997293319,112,1066
1907920694,1223.0142768,458,0.37448458999052,138,489
885599283,809.5143448,333,0.411357750655143,67,162
1135173449,966.0074336,319,0.330225202109666,109,143
1137219365,1612.1571584,1775,1.1010092848278,190,1668
295137019,1211.6066496,353,0.291348681617536,148,270
1231066741,1388.9561688,1440,1.03674977824829,111,1697
1293136062,1147.7620728,912,0.794589768744622,73,762
946981790,1031.223912,708,0.686562822837258,149,518
296496999,1170.4748672,337,0.287917331199232,113,237
731071789,880.4678296,301,0.341863711405271,72,142
5813038918,1133.8445928,879,0.775238516443715,164,522
1038283107,1284.2279184,472,0.367536006060402,151,312
818063189,1120.4412472,754,0.672949163451683,104,583
859507725,1288.9590512,370,0.287053339402471,131,238
2215187378,1029.1050248,330,0.320666979606026,65,286
5812981160,1294.0557408,1180,0.911861802236209,338,846
1732667174,760.0026192,227,0.298683181169753,47,121
329102850,1197.1298176,409,0.341650499375215,119,366
419980081,1179.3146432,320,0.27134404023993,169,316
1291780710,1271.4501824,1319,1.03739809727365,156,1211
1188163963,943.9509432,701,0.742623337631938,176,580
2276540626,916.067556,339,0.370060043912307,77,116
1443579770,1062.1534,700,0.659038515528925,138,611
634363193,1145.7575944,248,0.216450670902924,159,258
728836965,1117.7377272,269,0.240664686763201,123,213
609867847,1355.0827992,359,0.264928460616534,71,233
327596420,1197.1399728,321,0.268139070863377,56,106
294437328,1076.8548032,261,0.242372508553993,66,109
1779696775,1902.735008,1503,0.789915565583581,396,3384
1250091489,1104.1401192,229,0.20740121296011,46,95
699894933,912.205764,257,0.281734681080134,93,157
2289223313,1267.36806,520,0.410299120209799,133,425
796232909,1172.3282128,550,0.469151892784679,254,652
1622584190,1021.001692,483,0.473064837976782,123,562
1292807819,1359.4836088,1300,0.956245438771781,128,1058
762227003,1429.202764,1177,0.823536050760115,396,1722
5813061560,1044.0688976,721,0.690567453601349,468,727
972871918,1040.6340984,663,0.63711154671885,129,544
5812986485,1142.0295504,377,0.33011404991049,123,237
1656792632,1336.9771096,1005,0.751695741672554,196,771
205299889,1103.3061976,370,0.335355679869155,99,270
1439903052,1140.6642304,473,0.414670669417004,316,563
1690602927,1148.4595528,467,0.406631647463275,135,324
357496172,1057.4788168,305,0.288421853142127,72,149
1374438280,1233.3854128,696,0.564300495836057,178,352
1466516076,1261.2104968,665,0.527271222121341,155,312
1501640127,1026.9434416,435,0.423587105558862,127,213
1156663078,964.79956,616,0.638474586369007,117,454
2155574014,1158.2990064,261,0.225330418620654,68,173
1322137688,1159.784436,953,0.82170442232077,155,859
1346296379,1047.3728136,420,0.401003343361938,118,382
1532410248,1411.5310464,1025,0.726161852843537,216,568
1261427885,1349.067428,1288,0.954733598386159,118,1081
329906396,1151.634532,398,0.345595750162865,129,221
328563364,1268.5686784,268,0.211261719261443,87,110
1039293613,1120.3905528,502,0.448058044353764,182,345
1411862814,1027.9075128,652,0.634298311745932,140,580
696095496,957.7887792,268,0.279811171126737,107,187
5813048007,1106.9341576,359,0.324319199597532,176,490
1107570259,1004.0983152,553,0.5507428820751,158,468
1916157698,947.7677512,386,0.407272772798265,38,87
1009893717,1145.231588,280,0.244492033693363,93,165
1653589060,1080.3362808,662,0.612772163413583,90,600
5813015408,1187.5981112,393,0.330920027822287,117,341
1219592090,1258.051376,985,0.78295689571266,192,685
1594126040,1295.7005008,1015,0.783360042983168,222,527
1572036642,852.0316024,330,0.387309577567847,41,68
1846886284,1123.7750568,576,0.512558092933817,112,215
1656282488,1021.687748,414,0.405211867138882,97,373
762948368,956.4753944,239,0.249875743170503,101,178
579169802,975.63198,285,0.292118345690144,107,190
948834414,1250.6243248,944,0.754822996227076,138,402
1103576992,824.2215296,356,0.431922713997497,81,184
423343583,1093.4316536,259,0.236868942971673,131,219
917311549,915.6727192,479,0.523112668922243,138,361
760522417,1365.2230232,377,0.276145357640054,129,285
297192193,1098.275312,415,0.377865181403622,96,169
295116165,910.399388,441,0.484402786087989,92,169
604364004,1198.7523088,359,0.299478046769623,154,255
1165301494,928.8035176,575,0.619076036109104,234,681
328274706,1040.7670552,253,0.243089939036725,25,32
5813000781,1138.9610696,329,0.288859741374254,136,366
327932807,1150.1284648,245,0.213019682147076,47,135
1687874335,1293.4927504,932,0.720529743759127,226,544
5812981168,1061.497556,367,0.345737960417876,109,170
1192007205,1088.797544,330,0.303086649872164,91,188
295805243,959.1932704,268,0.279401459820751,66,93
360932188,1082.8288736,256,0.236417781462454,140,265
1162849313,1301.0969,428,0.32895320863496,49,69
1598944549,1206.173512,408,0.338259790934623,124,245
5812989421,1111.407436,566,0.509264183112772,297,526
1014051490,975.6045072,222,0.227551224252893,92,167
822358700,1115.4607048,425,0.381008491084589,101,305
1199711860,950.333828,516,0.54296709724196,158,364
1889883818,1275.140108,993,0.778737954966749,156,396
5812994037,1240.4419712,524,0.422430079089539,373,647
295820056,1124.9272304,379,0.336910681649368,105,181
360466268,1178.1106904,422,0.358200637205592,113,347
639958133,1232.0000208,504,0.40909090218418,114,443
1261773414,1408.3759096,1370,0.972751657182989,125,1092
326508583,1098.2446896,291,0.264968274152081,118,275
1815895306,1422.5696208,451,0.317031935313208,92,162
916038365,960.8574088,523,0.544305528801788,107,223
295779879,1046.5516824,318,0.303855036829856,87,239
1817448921,1149.422972,876,0.762121535187136,155,488
5813047222,1152.3927424,329,0.285492946887896,58,113
1451544136,1083.748432,429,0.395848323589547,77,415
2121711447,1206.9706176,1577,1.30657695970742,189,859
1435140135,1347.7791144,748,0.554987083571919,34,36
5901197773,985.4880744,211,0.214107106398486,76,189
764459322,924.3146088,319,0.345120586608649,94,133
1700428338,930.8367048,1073,1.15272635304013,118,593
737607614,1153.8195944,419,0.363141692196591,146,298
1130152528,1192.5970824,330,0.276707032802649,106,319
819993149,1407.4315864,389,0.276389988514471,141,322
1003094304,1187.7209304,417,0.351092575138474,112,359
5813071369,1269.9698944,592,0.466152782526937,151,358
1343744386,1110.5460064,486,0.437622572319576,297,534
1683565784,1198.2741208,331,0.276230617230568,107,182
1535139804,996.4585512,485,0.4867237070884,94,181
944849628,1141.2583968,390,0.341728044318035,140,312
1103327144,945.7144472,227,0.240030170493942,74,146
5813015995,1048.8072048,771,0.735120808163235,135,543
1763360713,753.9307928,335,0.444337866551191,57,182
204613133,1085.503728,655,0.603406495164059,221,997
1101807124,936.4762184,635,0.678073812792511,135,371
644417091,1128.9861864,383,0.339242414666979,98,396
2184838726,1014.857672,243,0.239442442723141,53,109
545743228,1013.3030216,343,0.338496967529422,120,232
915792794,1106.6287712,395,0.356939933498812,98,246
1749659355,1115.0653904,471,0.422396752742044,121,395
605791875,1052.4459352,302,0.286950607056703,103,216
5901215214,943.3219912,139,0.14735159499799,33,39
985805061,1070.3607648,371,0.346612107058429,158,498
606444098,1029.086172,276,0.268199114427514,83,179
5812992942,1380.639956,492,0.356356483717468,117,256
571692839,992.3052096,303,0.305349601179802,81,154
982674745,1098.225776,290,0.264062277846227,111,325
1108136270,977.6969592,289,0.295592614133191,48,145
5813015110,1343.7088272,395,0.293962495448582,134,378
357901388,1111.5550288,369,0.331967370430919,96,258
294778999,1135.4109312,340,0.299451053937501,96,204
326884264,852.4703168,394,0.462186180838526,119,236
582139830,1281.7261696,1587,1.23817398570809,489,933
5812994149,994.379216,749,0.753233764290584,197,621
1042572999,960.2202888,234,0.243694080128668,85,187
5812992005,1209.7249552,501,0.414143725684465,194,445
976730002,1205.248944,649,0.53847796609229,195,479
1291366237,1398.1340024,1396,0.998473678205138,146,1146
972624772,1060.7794504,768,0.723995925553046,173,524
1101806834,1244.2907416,959,0.770720192586861,349,1960
1136852717,1193.9969416,296,0.247906832661857,130,325
977218524,1206.2653296,457,0.378855288953337,141,348
1129323248,1285.2229184,1175,0.91423828752041,360,966
485093313,1286.780344,439,0.341161568131631,190,519
485728655,1083.0695464,304,0.280683729877238,125,281
5813027968,1284.325228,419,0.326241352941796,109,497
757591093,1437.9589816,451,0.313638988156795,152,377
1353031649,1145.9066144,359,0.313289054700128,13,17
974456295,1231.1764368,297,0.241232686983471,98,275
1590814970,1100.1170376,592,0.538124562902415,79,601
359279388,1082.985636,445,0.410901110049441,127,260
1472676490,1923.4031328,621,0.322865232675366,232,606
821366958,1132.0077,412,0.363955121506682,107,296
326164634,1179.799208,346,0.293270242642848,138,279
915610388,1028.214952,372,0.361792054546976,176,450
1509275719,1196.2389208,599,0.500736090077567,105,476
1905114003,1415.2808112,1038,0.733423354422429,258,663
916987393,892.5721776,380,0.425735878326127,73,182
1252677095,1020.8495256,336,0.329137636423465,173,232
5813095599,1306.0207584,362,0.277177830192749,90,147
5813056516,997.4330032,286,0.28673605052414,13,28
884123412,1175.6808688,363,0.308757256865555,107,336
5812998584,1018.9477952,342,0.335640355287164,89,177
1660241426,1194.560428,386,0.323131413825806,150,339
2102647985,1031.1098544,369,0.357866815475952,131,550
1965586672,1111.7614696,475,0.427249920948331,102,262
298267207,892.6894392,431,0.482810685411769,127,262
1538181953,1140.465296,582,0.510318027248415,133,301
1039237469,1172.1336256,526,0.448754296022134,121,333
1319694445,944.346076,604,0.639596028776213,113,331
1410049368,1352.8589128,1243,0.91879499646225,233,1076
262517074,2912.7900736,1658,0.569213694810087,158,2049
1498383456,1098.3274408,284,0.25857498360702,78,215
1776865370,1199.2525488,969,0.80800328585468,190,625
940799806,948.4603768,317,0.33422587569712,92,160
5813123804,1333.2286792,354,0.265520840890114,1,1
5813096638,1225.8664048,428,0.34914081854607,120,304
1563126068,1338.990976,1051,0.784919404863861,212,774
357505462,1037.5793896,443,0.426955281147963,58,71
1065751286,941.106112,538,0.571667735593242,165,311
1291370565,996.0572,431,0.432706073506622,70,163
851314221,1156.3855096,340,0.294019595694872,145,237
5813031775,1206.6744952,422,0.349721488005807,242,391
605090489,1177.6284792,351,0.29805665046284,154,287
638476365,992.8254496,324,0.326341352480979,111,188
5813011512,1317.9810736,377,0.286043561285932,137,200
1038636222,1079.3028328,366,0.3391077915088,97,159
454330437,1084.4213312,440,0.405746352769642,162,321
1289799863,932.7461192,517,0.554277299425724,167,512
2000028737,1076.4720176,378,0.351147074721694,76,197
761938645,1204.3474232,496,0.41184129300672,126,262
1807001609,1006.3066448,313,0.311038391346613,10,10
1965241801,1099.9420728,284,0.258195415034042,77,218
1261432159,1271.2751056,1397,1.09889668557669,127,1127
1468350445,1436.2928328,920,0.640537903546099,180,708
644408508,1135.7307432,505,0.444647644720022,179,374
422971316,1172.122496,294,0.250827026188225,115,165
1838615654,1006.6105832,663,0.658645966042134,135,364
944371051,849.1932976,313,0.368585104103629,126,204
943412282,1106.251968,459,0.414914516111396,102,275
5813068148,1233.2963688,370,0.300008991642464,72,248
1070103072,988.5356536,421,0.42588246409406,214,457
1169260589,1273.7041776,1207,0.947629772459655,160,957
793677224,1241.2053256,487,0.392360546603829,63,89
915451074,1346.1434016,388,0.288230807757057,73,276
913810960,1224.4569336,548,0.447545344358365,62,145
1355745773,1254.0142424,338,0.269534418806215,76,211
1752051506,1361.1510136,481,0.35337739544993,165,312
1230004532,1078.2157488,380,0.352434102750698,208,473
1472672056,1078.2602432,463,0.429395410727502,114,252
580192148,1200.4580664,387,0.322376941629087,123,237
5813069193,1695.2776864,1086,0.640603016669305,188,1287
425121959,1142.9897176,413,0.361333084314354,154,364
1469589825,1120.9758504,501,0.446932018937988,360,694
574372960,1212.6830784,406,0.334794809321222,151,348
1415182325,911.8112616,597,0.654740761758541,104,287
1916766226,1068.6596392,457,0.427638495210796,165,521
5813047150,1299.5291488,331,0.254707637997693,71,134
2225401500,1147.3825496,695,0.605726486115978,166,650
573333903,1111.97696,323,0.290473644346012,102,251
296143798,1108.1137232,423,0.381729772986174,83,294
1719237849,966.824828,430,0.444754817570738,68,128
5812979935,991.7056432,262,0.264191296879776,31,36
1006233268,1173.0224616,400,0.340999437857653,151,388
764122498,1134.7163648,535,0.471483461943634,192,411
675489869,1179.1163624,445,0.377401259273713,151,359
1762674761,1262.5341632,548,0.434047660628087,118,314
1448924003,1148.8537304,513,0.446532040089548,166,430
1806664939,1102.7559984,282,0.25572293454686,12,15
541119189,1124.6688328,763,0.678421929858604,106,571
5813064414,1150.3288184,331,0.287743812643406,112,192
299958696,1242.8442024,391,0.314600976731402,105,162
5813048745,1138.9556216,399,0.350320936508032,118,308
5813069449,1363.352276,320,0.234715565179428,86,237
980391392,692.5800456,424,0.612203604036379,104,192
853437538,1356.2886968,575,0.423951037383592,166,619
1753453311,1175.0686264,453,0.385509399044917,86,219
295132487,906.6558544,288,0.317650846903305,81,243
510951971,1178.6661672,372,0.31561099347045,126,220
580231908,1127.2856208,420,0.372576383704725,158,300
1322466938,1213.7707008,929,0.765383444655315,164,1018
1132176882,951.078648,520,0.546747633430206,167,386
887433630,942.3516872,274,0.290761934977942,94,172
632915714,975.5237264,721,0.739090173296681,155,455
1529099981,1064.9791432,568,0.53334377825776,92,582
5813009280,1219.1332304,435,0.356810879363263,101,228
1262114112,1289.9797384,1063,0.824043950735591,89,838
1263646693,1307.9015464,480,0.3670001012853,127,836
916637896,953.5960016,360,0.377518361440244,124,195
544021095,2364.7360016,3025,1.27921256239735,482,4053
1622350949,1257.7053304,1275,1.01375097105973,209,741
1386858837,1098.1901832,474,0.431619228846882,195,463
1229538180,1101.6013744,338,0.306826051469022,97,163
915105102,1878.1805336,1430,0.761375157721952,307,1682
707660374,1285.9610584,1963,1.52648479297062,695,1083
573333575,1181.7416696,444,0.375716632003242,134,309
1261427892,1309.3236336,1354,1.03412171387846,133,1063
946209279,1169.2484072,426,0.364336609207057,135,354
1262105575,1196.3928352,957,0.799904489431366,82,795
453035422,1073.0743072,349,0.325233767744057,109,251
978177557,1178.8993256,388,0.329120554719571,105,209
419548748,1227.0579752,364,0.296644500387743,131,278
5813070872,1855.8278464,2316,1.24796058238519,337,2647
917315269,889.45372,250,0.281071397396595,93,130
2027609500,1073.3323024,244,0.227329410895777,63,116
1472205673,1092.8385168,736,0.673475530634774,113,579
702730227,1053.335668,377,0.357910599112077,129,310
885603527,960.7523328,513,0.533956548931733,92,355
979048306,1035.9829088,625,0.603291805966133,137,486
388246273,1155.7243136,383,0.331393910721651,126,306
1012108434,1253.4335224,273,0.217801738282279,63,113
1230712894,1593.6403464,1387,0.870334390775939,116,1602
767571712,1024.0202752,301,0.293939492498049,74,119
1996536055,1074.9548904,326,0.303268539834907,129,198
451071081,1340.266992,438,0.32680055736238,112,191
1283371992,983.173984,407,0.413965388246075,110,170
791303168,893.9349384,270,0.302035403698682,107,229
5813049136,1275.7789592,333,0.261017002670128,24,26
663950729,974.4055464,579,0.594208440355405,127,420
295849410,852.3841504,222,0.260445950216017,69,115
5812990235,1098.6066176,453,0.412340498175423,114,228
5813039932,1197.9518608,514,0.429065655156416,123,329
1996625928,1174.4727696,620,0.527896445152286,72,230
5813033443,1276.0132832,421,0.329933869453311,131,220
1563372679,1019.7142208,507,0.497198126355678,76,174
5813040093,1146.0757008,295,0.25740010000568,94,187
542665187,1193.967068,382,0.319941822717006,126,257
1077459090,1017.1473952,549,0.539744782900467,25,233
1624074309,1411.8108192,1067,0.755766980596319,227,712
511608576,1018.9311784,275,0.26989065192001,91,154
613756849,1201.3119288,344,0.286353603716917,134,257
1101470303,961.2822384,737,0.766684299947843,110,332
1252665371,1724.8867032,1107,0.64178128218294,282,1039
1467944196,1286.5268328,395,0.307028186221597,24,40
1010713958,1251.6407688,227,0.181361941587788,19,23
1039672477,1421.4341168,266,0.187134948328686,72,201
948704521,869.845812,402,0.462150871400643,92,175
697398827,1208.0946056,431,0.356760139480918,133,313
857451691,1026.0274256,247,0.240734305767275,143,207
1589972966,1170.0926176,946,0.808483008755631,161,543
1282827758,1313.8924,521,0.396531709902577,207,465
1133571702,930.519444,757,0.813524107294205,85,361
1533040839,925.850668,465,0.502240821410738,63,135
539810773,1034.6284088,687,0.664006511088177,134,541
730563850,989.3069032,264,0.266853490202149,93,154
480262368,1198.2718848,331,0.276231132682585,130,256
5813111563,954.1992872,687,0.719975385871363,94,368
326134056,970.1952936,258,0.265925841634077,54,86
1599431888,1100.8979112,891,0.809339350120842,187,689
2028339038,1049.5858832,327,0.311551446369529,148,307
861592758,1260.849188,685,0.543284642223206,142,606
422656780,1252.9920496,397,0.316841595385012,145,341
486807709,1044.2029288,394,0.377321293719015,121,203
1328522741,1361.6154512,1348,0.990000516527629,557,1116
5813070112,945.5762728,275,0.290827940495674,119,194
511358390,1227.2050624,431,0.351204548616438,203,421
5812984024,1216.1847784,1005,0.826354693669302,86,857
5812990369,1225.806248,375,0.305921103446684,93,140
1323221783,929.4807176,293,0.315229777715617,106,175
1006233768,1100.070764,359,0.326342642444773,139,358
1312015204,1280.0158664,920,0.718741090754967,154,454
1562785146,1262.0747984,903,0.715488496517624,198,785
1755859000,1394.6129544,495,0.354937187725294,66,146
1262101350,1282.7992456,1056,0.823199735751388,110,947
1201615899,1091.1838048,812,0.744145941708537,19,319
1756579280,1666.9926632,1778,1.06659137694518,213,1482
1201659335,951.1219656,353,0.371140624196725,112,213
5813056386,1166.3164328,330,0.282942082199564,78,131
296194535,1076.2951936,321,0.298245315884313,77,247
549895967,1372.50936,333,0.24262129622198,128,265
419578845,1183.6912264,359,0.303288553630526,116,239
453989516,1065.6038192,405,0.38006620537833,116,266
977335118,945.7637224,521,0.550877547594968,138,239
1167567702,1524.118836,1627,1.06750206189303,199,1526
575409592,1346.1703952,412,0.306053380366302,139,363
581790318,1063.4690656,824,0.774822725600491,209,733
1160070135,1262.0715912,434,0.343879065994462,180,513
1412700292,1055.2866864,430,0.407472211619479,120,219
424706955,1185.7559656,378,0.318783974920784,57,122
356499529,1292.728316,402,0.310970213172,120,342
5813055766,1179.2590616,240,0.203517622051911,33,59
5901201383,980.524068,267,0.27230336175695,72,170
1158994954,1091.7841096,322,0.294930103093341,6,6
5813039235,1854.7681832,2300,1.24004715027613,339,2517
1718067830,1336.246752,562,0.420581003589972,125,400
946485296,1067.8099224,431,0.403629888577256,125,314
5812993291,1270.0224912,594,0.467708252504056,349,638
1168331947,903.9976368,417,0.461284391711587,124,382
1561347849,1082.6928416,312,0.288170372992332,108,171
479952665,1039.2315136,255,0.245373621433645,79,120
1067546905,1154.1423816,434,0.376036793136685,94,186
1414763869,1148.2900896,339,0.295221567328939,42,54
327246381,1265.8636288,361,0.285180798141911,90,161
831273322,1109.8736968,433,0.39013448219237,106,381
5813038037,1160.678256,414,0.356687995023489,92,186
356832508,1256.544828,436,0.346983243482022,140,310
1964913610,1148.1695264,376,0.32747777340766,17,22
1713236454,1124.3200744,483,0.429592970007011,88,241
919318621,1180.8784088,432,0.365829366326543,105,246
880526477,1073.2709936,737,0.686685845788053,129,538
387215056,1013.8491224,296,0.291956656528246,70,119
704785546,1270.1428984,581,0.457428845787262,204,692
1535087146,1304.5389984,466,0.357214311393943,134,382
737218533,1243.146148,392,0.315328974498017,84,159
326547252,918.8298608,230,0.250318377550056,64,145
702079135,1009.3036,395,0.391358952846299,78,185
1231066662,1681.0055592,1571,0.93455966959898,128,1866
695469100,1275.0520296,505,0.396062269049856,131,358
1198943369,1535.5143192,1696,1.10451591287251,195,1690
1810645950,1221.9390512,555,0.454196139696955,108,240
482762384,1097.7316984,325,0.296065058951749,115,259
667271225,1199.4673168,425,0.354323952013829,130,360
919185724,1313.153896,303,0.230742185605944,135,222
2072268964,830.9561416,370,0.445270191140976,29,53
5813012970,1106.5634592,369,0.333464833789805,119,202
5812983717,1006.2908864,285,0.283218305811738,94,143
5813055734,1032.9268112,229,0.221700121941805,75,171
792800570,1188.203532,422,0.355158008400871,118,458
1447205602,1447.4644032,496,0.342668185071399,162,348
1499670019,1276.806388,389,0.304666395513053,62,102
296531421,1026.4456656,466,0.453993830961918,190,486
947233211,1336.8185472,468,0.350084909414399,129,554
1006854683,1477.2806336,502,0.339813565941544,107,377
329566335,1297.06646,392,0.302220442890798,117,291
1377365394,1076.0338136,518,0.481397511354192,80,222
1355408941,1136.4832936,304,0.267491833546474,88,163
1871717951,1214.0836736,416,0.342645246819338,146,236
1261773304,1483.3549272,1434,0.96672749974063,120,1132
1378182447,1143.0791608,459,0.401546993192285,187,270
5812986870,970.5705624,469,0.483220919909491,4,112
919845196,1266.994564,318,0.250987659328268,104,214
700550360,941.3856568,242,0.257067864006572,107,165
1041253084,1210.6819072,398,0.328740355028905,97,170
360237353,1169.3437888,366,0.312996061128948,146,305
1065695186,1489.8058736,1029,0.690694014726564,270,1452
1560591876,979.3723696,303,0.309381813705601,97,209
1166761119,1010.6546408,232,0.229554182639835,108,147
1073129213,1009.5187184,631,0.625050321999062,128,459
1162305766,1189.2902664,444,0.373331904366791,72,192
1261751722,1436.434256,1516,1.05539114906767,142,1786
2183418336,977.1983552,311,0.318256778007315,187,375
1813235278,1643.3215296,1722,1.04787770925094,214,893
947898091,960.0073488,328,0.341664051228355,61,148
1563467433,1330.9535304,952,0.715276663125789,218,700
696846594,1243.8018416,425,0.3416943003182,127,317
1261427999,1313.4165816,1297,0.987500857054811,127,1046
888171826,1327.3513272,513,0.38648396207367,176,373
5813079341,807.9100592,314,0.388657123926549,55,145
5812991287,985.0614456,299,0.303534364618117,4,10
1126310969,1121.5446968,721,0.642863366976958,144,752
1377512967,1085.8352664,548,0.504680605757861,173,280
511271342,1022.675068,254,0.248368233418202,132,277
849763224,1132.3636112,767,0.677344266818312,121,580
5813002500,1373.8366192,794,0.577943540668143,254,1279
327152465,1247.513388,333,0.266931003068321,83,152
1250233662,918.0954776,622,0.677489449818416,121,409
1261130037,992.827608,548,0.551958865350167,170,385
1189912345,1384.6912848,959,0.692573146467456,169,476
1034664458,1391.9451336,513,0.368549009308451,254,557
668489498,1253.1975168,367,0.292850883504081,116,265
